Species,Population,Name,Sex,Age,Subject #,Test % Correct,1st Half % Correct,2nd Half % Correct,Trial_type,N_trials
Squirrel monkey,"Living Links, University of St. Andrews",Elie,F,7,16,50,20,80,n_2nd_correct,4
Squirrel monkey,"Living Links, University of St. Andrews",Tatu,F,11,17,80,80,80,n_2nd_correct,4
Squirrel monkey,"Living Links, University of St. Andrews",Roca,F,9,18,80,100,60,n_2nd_correct,3
Squirrel monkey,"Living Links, University of St. Andrews",Lexi,F,2,19,60,80,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw644,F,unkown,1,0,0,0,n_2nd_correct,0
Swamp sparrow,Duke University,sw665,F,unkown,2,10,20,0,n_2nd_correct,0
Swamp sparrow,Duke University,sw661,F,unkown,3,30,0,60,n_2nd_correct,3
Swamp sparrow,Duke University,sw662,F,unkown,4,10,0,20,n_2nd_correct,1
Swamp sparrow,Duke University,sw654,F,unkown,5,30,40,20,n_2nd_correct,1
Swamp sparrow,Duke University,sw656,F,unkown,6,40,40,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw640,F,unkown,7,0,0,0,n_2nd_correct,0
Swamp sparrow,Duke University,sw645,F,unkown,8,40,60,20,n_2nd_correct,1
Swamp sparrow,Duke University,sw641,F,unkown,9,20,0,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw652,F,unkown,10,10,0,20,n_2nd_correct,1
Swamp sparrow,Duke University,sw643,F,unkown,11,0,0,0,n_2nd_correct,0
Swamp sparrow,Duke University,sw642,F,unkown,12,40,40,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw655,F,unkown,13,60,40,80,n_2nd_correct,4
Swamp sparrow,Duke University,sw650,F,unkown,14,70,60,80,n_2nd_correct,4
Swamp sparrow,Duke University,sw646,F,unkown,15,20,20,20,n_2nd_correct,1
Swamp sparrow,Duke University,sw657,F,unkown,16,0,0,0,n_2nd_correct,0
Swamp sparrow,Duke University,sw663,F,unkown,17,30,0,60,n_2nd_correct,3
Swamp sparrow,Duke University,sw658,F,unkown,18,30,20,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw666,F,unkown,19,20,0,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw667,F,unkown,20,20,0,40,n_2nd_correct,2
Swamp sparrow,Duke University,sw669,F,unkown,21,70,60,80,n_2nd_correct,4
Swamp sparrow,Duke University,sw668,F,unkown,22,10,0,20,n_2nd_correct,1
Swamp sparrow,Duke University,sw659,F,unkown,23,40,40,40,n_2nd_correct,2
Western scrub jay,University of Cambridge,Scrub223,F,4,1,70,60,80,n_2nd_correct,4
Western scrub jay,University of Cambridge,Scrub224,F,4,2,80,100,60,n_2nd_correct,3
Western scrub jay,University of Cambridge,Scrub222,M,4,3,100,100,100,n_2nd_correct,5
Western scrub jay,University of Cambridge,Scrub201,M,4,4,60,40,80,n_2nd_correct,4
Western scrub jay,University of Cambridge,Scrub203,U,4,5,60,60,60,n_2nd_correct,3
Western scrub jay,University of Cambridge,Scrub229,U,4,6,90,80,100,n_2nd_correct,5
White Carneau Pigeon,University of Kentucky,10742,M,6,1,0,0,0,n_2nd_correct,0
White Carneau Pigeon,University of Kentucky,22642,M,6,2,20,20,20,n_2nd_correct,1
White Carneau Pigeon,University of Kentucky,17878,M,6,3,20,20,20,n_2nd_correct,1
White Carneau Pigeon,University of Kentucky,19854,M,6,4,10,20,0,n_2nd_correct,0
White Carneau Pigeon,University of Kentucky,19306,M,6,5,20,20,20,n_2nd_correct,1
White Carneau Pigeon,University of Kentucky,11746,M,6,6,70,100,40,n_2nd_correct,2
White Carneau Pigeon,University of Kentucky,19227,M,6,7,60,60,60,n_2nd_correct,3
White Carneau Pigeon,University of Kentucky,19845,M,6,8,60,20,100,n_2nd_correct,5
White Carneau Pigeon,University of Kentucky,19824,M,6,9,70,40,100,n_2nd_correct,5
White Carneau Pigeon,University of Kentucky,19276,M,6,10,0,0,0,n_2nd_correct,0
White Carneau Pigeon,University of Kentucky,19849,M,6,11,40,20,60,n_2nd_correct,3
White Carneau Pigeon,University of Kentucky,19338,M,6,12,20,20,20,n_2nd_correct,1
Zebra Finch,Duke University,zf 105,M,Unknown,1,44.44444444444444,60,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 104,F,Unknown,2,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 102,M,Unknown,3,33.33333333333333,40,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 101,M,Unknown,4,44.44444444444444,20,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 100,M,Unknown,5,66.66666666666666,80,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 99,M,Unknown,6,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 98,F,Unknown,7,33.33333333333333,40,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 97,F,Unknown,8,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 96,M,Unknown,9,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 94,M,Unknown,10,33.33333333333333,40,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 91,M,Unknown,11,55.55555555555556,40,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 89,F,Unknown,12,77.77777777777779,80,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 88,F,Unknown,13,77.77777777777779,80,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 87,F,Unknown,14,55.55555555555556,60,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 85,M,Unknown,15,66.66666666666666,80,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 83,M,Unknown,16,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 82,F,Unknown,17,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 81,M,Unknown,18,33.33333333333333,40,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 80,F,Unknown,19,44.44444444444444,20,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 79,F,Unknown,20,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 75,M,Unknown,21,55.55555555555556,40,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 73,F,Unknown,22,55.55555555555556,40,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 71,F,Unknown,23,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 70,M,Unknown,24,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 68,F,Unknown,25,55.55555555555556,40,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 67,M,Unknown,26,55.55555555555556,60,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 66,M,Unknown,27,55.55555555555556,40,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 63,M,Unknown,28,33.33333333333333,20,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 62,F,Unknown,29,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 61,F,Unknown,30,33.33333333333333,20,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 58,M,Unknown,31,44.44444444444444,20,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 56,F,Unknown,32,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 55,F,Unknown,33,44.44444444444444,60,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 54,F,Unknown,34,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 53,F,Unknown,35,55.55555555555556,60,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 52,M,Unknown,36,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 51,F,Unknown,37,77.77777777777779,80,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 50,F,Unknown,38,55.55555555555556,40,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 49,M,Unknown,39,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf47,M,Unknown,40,66.66666666666666,60,75,n_2nd_correct,3.75
Zebra Finch,Duke University,zf 45,F,Unknown,41,33.33333333333333,20,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 44,F,Unknown,42,66.66666666666666,40,100,n_2nd_correct,5
Zebra Finch,Duke University,zf 43,M,Unknown,43,44.44444444444444,40,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 42,F,Unknown,44,44.44444444444444,80,0,n_2nd_correct,0
Zebra Finch,Duke University,zf 40,F,Unknown,45,55.55555555555556,60,50,n_2nd_correct,2.5
Zebra Finch,Duke University,zf 38,M,Unknown,46,44.44444444444444,60,25,n_2nd_correct,1.25
Zebra Finch,Duke University,zf 35,M,Unknown,47,55.55555555555556,60,50,n_2nd_correct,2.5
